run,episode,cumulative_decisions,circuit,fault_id,stage,sweep,difficulty,extrinsic_reward_sum,reward_sum,scaled_intrinsic_reward_sum,steps,outcome,updated,entropy,value_loss
DeepGate-GAE,1305,60169,c499,dummy_gate41:GO:sa1,medium,1,medium,98.9,98.93910801030644,0.039108010306534394,68,1,True,0.01179341971874237,0.027286861091852188
DeepGate-GAE,1306,60244,c499,G226:GO:sa1,medium,1,medium,99.05222437137331,99.09608289278671,0.04385852141334289,75,1,True,0.013947122730314732,0.02580866776406765
DeepGate-GAE,1307,60321,c499,G459:GI0:sa1,medium,1,medium,99.10112359550561,99.14597574881105,0.044852153305343666,77,1,True,0.014029332436621189,0.025141390040516853
DeepGate-GAE,1308,60395,c499,G169:GO:sa1,medium,1,medium,99.07662082514734,99.11896265249693,0.042341827349685286,74,1,True,0.012931308709084988,0.025614058598876
DeepGate-GAE,1309,60463,c499,G204:GO:sa0,medium,1,medium,99.49596774193549,99.53437928423936,0.038411542303950344,68,1,True,0.0130153838545084,0.027527108788490295
DeepGate-GAE,1310,60531,c499,G169:GO:sa0,medium,1,medium,99.0160642570281,99.05346540860322,0.037401151575069264,68,1,True,0.01272868737578392,0.0265779010951519
DeepGate-GAE,1311,60599,c499,G207:GO:sa0,medium,1,medium,99.16839916839916,99.20623428793245,0.03783511953337063,68,1,True,0.011830117553472519,0.02573413960635662
DeepGate-GAE,1312,60668,c499,G219:GO:sa0,medium,1,medium,99.4,99.43783109903764,0.037831099037731436,69,1,True,0.010574482381343842,0.025071272626519203
DeepGate-GAE,1313,60741,c499,G180:GO:sa1,medium,1,medium,99.08045977011494,99.12117013499847,0.04071036488343247,73,1,True,0.009812315925955772,0.02442527934908867
DeepGate-GAE,1314,60810,c499,G151:GO:sa0,medium,1,medium,99.53061224489795,99.56916550396711,0.03855325906909581,69,1,True,0.010254371911287308,0.025674806907773018
DeepGate-GAE,1315,60889,c499,G452:GI0:sa1,medium,1,medium,99.23220973782772,99.27468732641485,0.04247758858706245,79,1,True,0.009239314123988152,0.02356838993728161
DeepGate-GAE,1316,60966,c499,G356:GO:sa1,medium,1,medium,99.03030303030303,99.0720114504348,0.04170842013166655,77,1,True,0.009551098570227623,0.023926997557282448
DeepGate-GAE,1317,61046,c499,G454:GI0:sa1,medium,1,medium,99.23220973782772,99.27522161988074,0.043011882052927775,80,1,True,0.009246161207556725,0.02441178634762764
DeepGate-GAE,1318,61123,c499,G443:GI0:sa1,medium,1,medium,99.06367041198502,99.1051003203252,0.041429908340083144,77,1,True,0.009547817520797253,0.02740188129246235
DeepGate-GAE,1319,61196,c499,G171:GO:sa0,medium,1,medium,99.1412213740458,99.18019086303254,0.038969488986668126,73,1,True,0.009446170181035995,0.028278471902012825
DeepGate-GAE,1320,61269,c499,G166:GO:sa1,medium,1,medium,99.04854368932038,99.08728235861933,0.03873866929896628,73,1,True,0.009517851285636425,0.02738901972770691
DeepGate-GAE,1321,61311,c432,dummy_gate13:GO:sa0,medium,1,medium,80.0,80.03367930391707,0.0336793039170954,42,1,True,0.010917525738477707,0.02946629375219345
DeepGate-GAE,1322,61361,c432,G342:GI0:sa1,medium,1,medium,60.0,60.03986463289492,0.03986463289493552,50,1,True,0.011309746652841568,0.05279015377163887
DeepGate-GAE,1323,61391,c432,G135:GO:sa0,medium,1,medium,90.13333333333333,90.15658194770081,0.023248614367529005,30,1,True,0.011675224639475346,0.021141497418284416
DeepGate-GAE,1324,61431,c432,dummy_gate5:GO:sa0,medium,1,medium,80.09615384615384,80.12685014810972,0.03069630195579851,40,1,True,0.011147864162921906,0.02844337187707424
DeepGate-GAE,1325,61463,c432,G232:GO:sa0,medium,1,medium,94.8913043478261,94.91523699317051,0.02393264534442543,32,1,True,0.0106912050396204,0.012461947277188301
DeepGate-GAE,1326,61510,c432,G194:GI0:sa0,medium,1,medium,84.88888888888889,84.92802865945526,0.03913977056642279,47,1,True,0.009492451325058937,0.016804374754428864
DeepGate-GAE,1327,61542,c432,G185:GI0:sa0,medium,1,medium,92.80898876404494,92.83288095307465,0.023892189029669816,32,1,True,0.009013845585286617,0.01350335218012333
DeepGate-GAE,1328,61592,c432,dummy_gate23:GO:sa0,medium,1,medium,60.0,60.03870760706055,0.03870760706060108,50,1,True,0.008566061034798622,0.05653638765215874
DeepGate-GAE,1329,61639,c432,G184:GI0:sa0,medium,1,medium,85.21739130434783,85.25412022327284,0.03672891892496937,47,1,True,0.007296498864889145,0.020327690988779068
DeepGate-GAE,1330,61671,c432,G259:GO:sa1,medium,1,medium,89.6,89.62335593774631,0.02335593774635916,32,1,True,0.006174942012876272,0.018284868448972702
DeepGate-GAE,1331,61710,c432,G368:GO:sa1,medium,1,medium,80.86538461538461,80.89375653595226,0.028371920567571842,39,1,True,0.0059869964607059956,0.023535113781690598
DeepGate-GAE,1332,61789,c432,dummy_gate22:GO:sa1,medium,1,medium,40.0,40.0654883088107,0.06548830881082053,79,1,True,0.005381423979997635,0.0840773656964302
DeepGate-GAE,1333,61823,c432,G157:GO:sa1,medium,1,medium,91.66666666666667,91.69072497538836,0.02405830872170581,34,1,True,0.004675454925745726,0.029772495850920677
DeepGate-GAE,1334,61857,c432,G250:GO:sa0,medium,1,medium,93.84615384615384,93.87031996702814,0.02416612087431353,34,1,True,0.004515483044087887,0.015512252226471901
DeepGate-GAE,1335,61891,c432,G242:GO:sa0,medium,1,medium,93.80434782608695,93.82893290572665,0.02458507963968562,34,1,True,0.004637724719941616,0.012157618068158627
DeepGate-GAE,1336,61938,c432,G158:GI0:sa0,medium,1,medium,80.0,80.0344884526666,0.034488452666561496,47,1,True,0.004712206311523914,0.02040407992899418
DeepGate-GAE,1337,61972,c432,G195:GO:sa1,medium,1,medium,93.82978723404256,93.85322460633681,0.023437372294226926,34,1,True,0.004399832338094711,0.01531130075454712
DeepGate-GAE,1338,61999,c432,G195:GI1:sa0,medium,1,medium,94.24657534246575,94.26589645761584,0.019321115150125318,27,1,True,0.004400467034429312,0.011995659209787846
DeepGate-GAE,1339,62078,c432,dummy_gate14:GO:sa0,medium,1,medium,40.0,40.0657426022498,0.06574260224990643,79,1,True,0.0043757036328315735,0.07333257794380188
DeepGate-GAE,1340,62129,c432,dummy_gate31:GO:sa0,medium,1,medium,60.0,60.035791384426254,0.03579138442630266,51,1,True,0.004213281441479921,0.06009560450911522
DeepGate-GAE,1341,62166,c432,G334:GI1:sa1,medium,1,medium,69.01408450704226,69.03924320846141,0.02515870141911432,37,1,True,0.003955140244215727,0.026531241834163666
DeepGate-GAE,1342,62213,c432,G190:GI0:sa0,medium,1,medium,85.05494505494505,85.08797810381569,0.03303304887067738,47,1,True,0.004597699269652367,0.028934232890605927
DeepGate-GAE,1343,62261,c432,G348:GO:sa1,medium,1,medium,87.63636363636364,87.66951847027501,0.0331548339113943,48,1,True,0.0047028507106006145,0.021543001756072044
DeepGate-GAE,1344,62312,c432,G344:GI0:sa1,medium,1,medium,60.0,60.034964097794365,0.0349640977944207,51,1,True,0.004193903412669897,0.059005651623010635
DeepGate-GAE,1345,62358,c432,G196:GI0:sa0,medium,1,medium,84.77272727272728,84.80476845725278,0.03204118452550708,46,1,True,0.004603847395628691,0.02105862647294998
DeepGate-GAE,1346,62406,c432,G369:GO:sa1,medium,1,medium,80.0,80.04152774679281,0.04152774679284286,48,1,True,0.004687669686973095,0.03983398154377937
DeepGate-GAE,1347,62449,c432,G158:GI1:sa0,medium,1,medium,80.54054054054055,80.56893324960177,0.028392709061181413,43,1,True,0.004479693248867989,0.02126424014568329
DeepGate-GAE,1348,62511,c432,G337:GO:sa0,medium,1,medium,42.869565217391305,42.920614534360226,0.05104931696909941,62,1,True,0.005266021937131882,0.06978735327720642
DeepGate-GAE,1349,62543,c432,G183:GI0:sa0,medium,1,medium,92.80898876404494,92.829192534871,0.020203770826021508,32,1,True,0.004381719045341015,0.026319822296500206
DeepGate-GAE,1350,62577,c432,G246:GO:sa0,medium,1,medium,93.84615384615384,93.86770998619701,0.021556140043207345,34,1,True,0.0043660737574100494,0.014310223050415516
DeepGate-GAE,1351,62620,c432,G190:GI1:sa0,medium,1,medium,80.67567567567568,80.70343737962915,0.027761703953418513,43,1,True,0.004487914498895407,0.020241228863596916
DeepGate-GAE,1352,62652,c432,G135:GO:sa1,medium,1,medium,92.88888888888889,92.90877807658906,0.019889187700200463,32,1,True,0.004406474530696869,0.013203217647969723
DeepGate-GAE,1353,62680,c432,G253:GO:sa1,medium,1,medium,95.36585365853658,95.38334266482696,0.0174890062904241,28,1,True,0.0036651701666414738,0.023464832454919815
DeepGate-GAE,1354,62722,c432,G198:GI1:sa0,medium,1,medium,80.95890410958904,80.98575444823678,0.02685033864775353,42,1,True,0.004498609807342291,0.02370571531355381
DeepGate-GAE,1355,62767,c432,G340:GO:sa1,medium,1,medium,80.0,80.02887441522624,0.028874415226220047,45,1,True,0.004301977343857288,0.025165382772684097
DeepGate-GAE,1356,62799,c432,G275:GO:sa1,medium,1,medium,92.80898876404494,92.82843301433911,0.01944425029413911,32,1,True,0.004418191500008106,0.015120948664844036
DeepGate-GAE,1357,62835,c432,G414:GO:sa1,medium,1,medium,95.17647058823529,95.20559285133726,0.02912226310200055,36,1,True,0.0046149566769599915,0.0243778508156538
DeepGate-GAE,1358,62867,c432,G193:GI0:sa0,medium,1,medium,92.80898876404494,92.82881168740384,0.01982292335885659,32,1,True,0.004587643314152956,0.01351405680179596
DeepGate-GAE,1359,62916,c432,G196:GO:sa1,medium,1,medium,86.27659574468085,86.30795833270602,0.03136258802519623,49,1,True,0.0046415431424975395,0.02017672173678875
DeepGate-GAE,1360,62967,c432,dummy_gate31:GO:sa1,medium,1,medium,60.0,60.03267281094611,0.032672810946165975,51,1,True,0.004268162418156862,0.052836909890174866
DeepGate-GAE,1361,63050,c6288,G5292:GI0:sa0,medium,1,medium,100.0,100.08205605714846,0.08205605714840124,83,1,True,0.0050966148264706135,0.024635542184114456
DeepGate-GAE,1362,63147,c6288,G4202:GO:sa0,medium,1,medium,100.0,100.07969692365633,0.07969692365640836,97,1,True,0.0049863550812006,0.020502625033259392
DeepGate-GAE,1363,63218,c6288,G3996:GI1:sa0,medium,1,medium,100.0,100.05335738117678,0.05335738117673147,71,1,True,0.004966626409441233,0.030612017959356308
DeepGate-GAE,1364,63439,c6288,G716:GO:sa1,medium,1,medium,100.0,100.16095656634417,0.16095656634417252,221,1,True,0.004737799055874348,0.02012915164232254
DeepGate-GAE,1365,63545,c6288,G3801:GO:sa0,medium,1,medium,100.0,100.09393389395562,0.09393389395567082,106,1,True,0.005033389199525118,0.03097466006875038
DeepGate-GAE,1366,63620,c6288,G4519:GI0:sa0,medium,1,medium,100.17582417582418,100.22749360967673,0.05166943385255657,75,1,True,0.004753944464027882,0.03562462329864502
DeepGate-GAE,1367,63662,c6288,G4687:GO:sa1,medium,1,medium,100.0,100.03278714041669,0.03278714041672907,42,1,True,0.0046572559513151646,0.029713455587625504
DeepGate-GAE,1368,63731,c6288,G3115:GO:sa1,medium,1,medium,100.0,100.05388544213272,0.053885442132703854,69,1,True,0.004614145029336214,0.028899753466248512
DeepGate-GAE,1369,63795,c6288,G3509:GO:sa0,medium,1,medium,100.0,100.04240120685013,0.042401206850082584,64,1,True,0.004453890025615692,0.022840118035674095
DeepGate-GAE,1370,63863,c6288,G4574:GO:sa0,medium,1,medium,100.0,100.0459593951414,0.04595939514137347,68,1,True,0.004448193125426769,0.023681506514549255
DeepGate-GAE,1371,63974,c6288,G2838:GO:sa1,medium,1,medium,100.0,100.08507040174807,0.08507040174804922,111,1,True,0.004657427314668894,0.02365255169570446
DeepGate-GAE,1372,64033,c6288,G3807:GO:sa0,medium,1,medium,100.0,100.03634457762712,0.03634457762709956,59,1,True,0.00439761346206069,0.026610923931002617
DeepGate-GAE,1373,64111,c6288,G4058:GO:sa1,medium,1,medium,100.28235294117647,100.32737016762934,0.04501722645287457,78,1,True,0.004268347285687923,0.027417980134487152
DeepGate-GAE,1374,64209,c6288,G5130:GO:sa0,medium,1,medium,100.0,100.05898047197878,0.05898047197881275,98,1,True,0.004135941155254841,0.02605356276035309
DeepGate-GAE,1375,64292,c6288,G4334:GO:sa0,medium,1,medium,100.0,100.05855699733624,0.058556997336201004,83,1,True,0.004063501488417387,0.02817643992602825
DeepGate-GAE,1376,64347,c6288,G4797:GI0:sa0,medium,1,medium,100.0,100.03392934465788,0.033929344657860495,55,1,True,0.004012614488601685,0.026524385437369347
DeepGate-GAE,1377,64415,c6288,G5863:GI1:sa0,medium,1,medium,100.0,100.04026342448707,0.040263424487021915,68,1,True,0.004001489840447903,0.028337977826595306
DeepGate-GAE,1378,64488,c6288,G4385:GI1:sa0,medium,1,medium,100.0,100.04715806103056,0.04715806103051706,73,1,True,0.004016824532300234,0.025943316519260406
DeepGate-GAE,1379,64581,c6288,G3514:GI1:sa0,medium,1,medium,100.0,100.05229618670687,0.05229618670683031,93,1,True,0.00400245888158679,0.02465953677892685
DeepGate-GAE,1380,64668,c6288,G4905:GI1:sa0,medium,1,medium,100.0,100.0504751715095,0.050475171509575374,87,1,True,0.0039687007665634155,0.027486324310302734
DeepGate-GAE,1381,64732,c6288,G4317:GI1:sa0,medium,1,medium,100.0,100.0337949005178,0.03379490051785448,64,1,True,0.004006397910416126,0.02905404567718506
DeepGate-GAE,1382,64920,c6288,G869:GO:sa1,medium,1,medium,100.0,100.08300406629282,0.08300406629272875,188,1,True,0.003767537884414196,0.022966763004660606
DeepGate-GAE,1383,64974,c6288,G5582:GI1:sa0,medium,1,medium,100.0,100.02815206775426,0.028152067754303133,54,1,True,0.003984810318797827,0.030670175328850746
DeepGate-GAE,1384,65047,c6288,G6203:GI0:sa0,medium,1,medium,100.0,100.03340463560124,0.033404635601208654,73,1,True,0.004029904492199421,0.027320632711052895
DeepGate-GAE,1385,65120,c6288,G5391:GO:sa1,medium,1,medium,100.0,100.03594947356886,0.035949473568801744,73,1,True,0.004019069951027632,0.029665760695934296
DeepGate-GAE,1386,65207,c6288,G4425:GO:sa0,medium,1,medium,100.0,100.04054945799848,0.040549457998495395,87,1,True,0.004030123353004456,0.026203149929642677
DeepGate-GAE,1387,65267,c6288,G5081:GI0:sa0,medium,1,medium,100.0,100.02901208733832,0.02901208733825569,60,1,True,0.004008689429610968,0.028451064601540565
DeepGate-GAE,1388,65369,c6288,G4870:GO:sa1,medium,1,medium,100.0,100.03701637140854,0.037016371408525005,102,1,True,0.004072578623890877,0.027130132541060448
DeepGate-GAE,1389,65462,c6288,G5905:GI0:sa0,medium,1,medium,100.0,100.04375831058172,0.04375831058177698,93,1,True,0.004003701265901327,0.028278060257434845
DeepGate-GAE,1390,65537,c6288,G3935:GO:sa0,medium,1,medium,100.0,100.02841250316284,0.028412503162802145,75,1,True,0.004054088611155748,0.03009859099984169
DeepGate-GAE,1391,65623,c6288,G1485:GO:sa0,medium,1,medium,100.0,100.03319446037746,0.03319446037747268,86,1,True,0.0037699195090681314,0.027717238292098045
DeepGate-GAE,1392,65681,c6288,G4736:GI1:sa0,medium,1,medium,100.0,100.02473505793002,0.024735057929979987,58,1,True,0.004002276808023453,0.02664615586400032
DeepGate-GAE,1393,65785,c6288,G5082:GO:sa1,medium,1,medium,79.9808429118774,80.02917692205023,0.04833401017280943,104,1,True,0.003929339349269867,0.03656378760933876
DeepGate-GAE,1394,65869,c6288,G4921:GI0:sa0,medium,1,medium,100.0,100.03166563590455,0.03166563590459905,84,1,True,0.0037795747630298138,0.029320625588297844
DeepGate-GAE,1395,65940,c6288,G3768:GO:sa0,medium,1,medium,100.0,100.02294153699489,0.022941536994835844,71,1,True,0.0037035555578768253,0.031937211751937866
DeepGate-GAE,1396,66013,c6288,G3886:GI0:sa0,medium,1,medium,100.0,100.02509441034375,0.02509441034374825,73,1,True,0.0036875614896416664,0.03033667802810669
DeepGate-GAE,1397,66129,c6288,G5001:GI0:sa0,medium,1,medium,100.0,100.03362097206376,0.033620972063695624,116,1,True,0.0036679005715996027,0.02664247341454029
DeepGate-GAE,1398,66224,c6288,G4354:GI1:sa0,medium,1,medium,100.0,100.03050558246684,0.030505582466844056,95,1,True,0.0036714302841573954,0.029409879818558693
DeepGate-GAE,1399,66340,c6288,G5055:GI1:sa0,medium,1,medium,100.0,100.0344354200242,0.03443542002417486,116,1,True,0.0036727054975926876,0.029831349849700928
DeepGate-GAE,1400,66405,c6288,G4137:GO:sa1,medium,1,medium,99.88538681948424,99.9092041768981,0.02381735741381065,65,1,True,0.0036850329488515854,0.03472103551030159
DeepGate-GAE,1401,66424,c5315,G2084:GI0:sa1,medium,1,easy,100.0,100.01759958544872,0.017599585448736053,19,1,True,0.004044993314892054,0.040001172572374344
DeepGate-GAE,1402,66431,c5315,G3113:GO:sa1,medium,1,easy,99.62962962962963,99.6363455875307,0.006715957901061627,7,1,True,0.0037875694688409567,0.014623968861997128
DeepGate-GAE,1403,66435,c5315,G1491:GI2:sa1,medium,1,easy,102.17391304347827,102.17743865702325,0.0035256135449727223,4,1,True,0.004202773794531822,0.004703382961452007
DeepGate-GAE,1404,66452,c5315,G4263:GI0:sa1,medium,1,easy,80.0,80.01872431040377,0.01872431040376964,17,1,True,0.0034843566827476025,0.018398409709334373
DeepGate-GAE,1405,66464,c5315,G2071:GO:sa1,medium,1,easy,99.14285714285714,99.15158970212966,0.00873255927252707,12,1,True,0.00412294315174222,0.01154637336730957
DeepGate-GAE,1406,66464,c5315,G1477:GI0:sa1,medium,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,1407,66464,c5315,G5227:GO:sa0,medium,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,1408,66464,c5315,G2020:GO:sa0,medium,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,1409,66468,c5315,G2674:GO:sa1,medium,1,easy,100.8695652173913,100.87516765356554,0.005602436174247743,4,1,True,0.005124552175402641,0.013665909878909588
DeepGate-GAE,1410,66519,c5315,G5186:GO:sa0,medium,1,easy,80.0,80.05170947536949,0.05170947536947968,51,1,True,0.004259671550244093,0.031612198799848557
DeepGate-GAE,1411,66541,c5315,G4887:GI1:sa1,medium,1,easy,80.0,80.01988660371902,0.01988660371894823,22,1,True,0.004034821409732103,0.016285695135593414
DeepGate-GAE,1412,66541,c5315,G1494:GI0:sa1,medium,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,1413,66551,c5315,dummy_gate122:GO:sa1,medium,1,easy,99.40298507462687,99.41117096974388,0.008185895117023239,10,1,True,0.005570233333855867,0.014526302926242352
DeepGate-GAE,1414,66551,c5315,G5199:GI0:sa1,medium,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,1415,66551,c5315,G5217:GO:sa1,medium,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,1416,66559,c5315,G5189:GO:sa1,medium,1,easy,97.6470588235294,97.65442606065449,0.007367237125088563,8,1,True,0.0043895975686609745,0.003920881077647209
DeepGate-GAE,1417,66568,c5315,G4426:GI1:sa1,medium,1,easy,94.48275862068965,94.49147027341216,0.008711652722505174,9,1,True,0.0035540966782718897,0.007356537505984306
DeepGate-GAE,1418,66569,c5315,dummy_gate76:GO:sa1,medium,1,easy,100.0,100.0010303190529,0.0010303190529068309,1,1,True,0.005257476586848497,0.00010434834257466719
DeepGate-GAE,1419,66599,c5315,G1520:GO:sa0,medium,1,easy,80.0,80.0248556769173,0.024855676917289213,30,1,True,0.0038574347272515297,0.037137068808078766
DeepGate-GAE,1420,66603,c5315,G1466:GI2:sa1,medium,1,easy,101.92307692307692,101.9262442941766,0.0031673710996812337,4,1,True,0.004266834352165461,0.0033527365885674953
DeepGate-GAE,1421,66614,c5315,G2228:GO:sa0,medium,1,easy,99.42028985507247,99.42870980716872,0.008419952096226882,11,1,True,0.005392247810959816,0.006608982104808092
DeepGate-GAE,1422,66623,c5315,G2265:GI0:sa1,medium,1,easy,99.375,99.38220062968553,0.007200629685538858,9,1,True,0.005297017749398947,0.004178036469966173
DeepGate-GAE,1423,66628,c5315,G5235:GI0:sa1,medium,1,easy,88.33333333333333,88.33875720001987,0.005423866686543563,5,1,True,0.003132738871499896,0.003169997362419963
DeepGate-GAE,1424,66638,c5315,G2593:GO:sa1,medium,1,easy,99.18367346938776,99.19083714120059,0.007163671812838063,10,1,True,0.004724284168332815,0.0060529084876179695
